id,timestamp,device,metric_name,value,unit,quality
2155,2026-07-06 19:55:55.155,dev-107,pressure,253.34,A,GOOD
2156,2026-07-06 20:56:56.156,dev-108,voltage,965.07,%,GOOD
2157,2026-07-06 21:57:57.157,dev-109,humidity,541.42,%,GOOD
2158,2026-07-06 22:58:58.158,dev-110,temperature,105.84,A,UNCERTAIN
2159,2026-07-06 23:59:59.159,dev-111,voltage,89.06,A,GOOD
2160,2026-07-07 00:00:00.160,dev-112,voltage,429.51,C,GOOD
2161,2026-07-07 01:01:01.161,dev-113,current,702.71,%,GOOD
2162,2026-07-07 02:02:02.162,dev-114,humidity,576.31,%,GOOD
2163,2026-07-07 03:03:03.163,dev-115,temperature,114.16,A,GOOD
2164,2026-07-07 04:04:04.164,dev-116,humidity,126.70,%,GOOD
2165,2026-07-07 05:05:05.165,dev-117,voltage,949.56,V,GOOD
2166,2026-07-07 06:06:06.166,dev-118,current,555.08,kPa,GOOD
2167,2026-07-07 07:07:07.167,dev-119,pressure,602.76,C,UNCERTAIN
2168,2026-07-07 08:08:08.168,dev-120,pressure,49.99,kPa,GOOD
2169,2026-07-07 09:09:09.169,dev-121,temperature,906.00,A,UNCERTAIN
2170,2026-07-07 10:10:10.170,dev-122,current,51.68,C,GOOD
2171,2026-07-07 11:11:11.171,dev-123,voltage,644.56,kPa,GOOD
2172,2026-07-07 12:12:12.172,dev-124,humidity,860.71,%,UNCERTAIN
2173,2026-07-07 13:13:13.173,dev-125,current,298.00,%,GOOD
2174,2026-07-07 14:14:14.174,dev-126,voltage,762.12,kPa,GOOD
2175,2026-07-07 15:15:15.175,dev-127,humidity,257.62,V,GOOD
2176,2026-07-07 16:16:16.176,dev-000,voltage,988.80,C,GOOD
2177,2026-07-07 17:17:17.177,dev-001,current,530.34,%,GOOD
2178,2026-07-07 18:18:18.178,dev-002,voltage,529.17,%,GOOD
2179,2026-07-07 19:19:19.179,dev-003,voltage,987.13,V,GOOD
2180,2026-07-07 20:20:20.180,dev-004,voltage,156.47,%,GOOD
2181,2026-07-07 21:21:21.181,dev-005,pressure,190.54,%,GOOD
2182,2026-07-07 22:22:22.182,dev-006,humidity,508.40,C,GOOD
2183,2026-07-07 23:23:23.183,dev-007,voltage,328.53,V,GOOD
2184,2026-07-08 00:24:24.184,dev-008,humidity,271.13,A,UNCERTAIN
2185,2026-07-08 01:25:25.185,dev-009,voltage,346.87,A,GOOD
2186,2026-07-08 02:26:26.186,dev-010,current,218.58,C,GOOD
2187,2026-07-08 03:27:27.187,dev-011,voltage,326.68,%,GOOD
2188,2026-07-08 04:28:28.188,dev-012,current,788.54,A,GOOD
2189,2026-07-08 05:29:29.189,dev-013,current,553.59,kPa,UNCERTAIN
2190,2026-07-08 06:30:30.190,dev-014,current,910.95,V,GOOD
2191,2026-07-08 07:31:31.191,dev-015,voltage,120.74,V,GOOD
2192,2026-07-08 08:32:32.192,dev-016,humidity,23.95,V,GOOD
2193,2026-07-08 09:33:33.193,dev-017,humidity,207.24,kPa,GOOD
2194,2026-07-08 10:34:34.194,dev-018,voltage,947.51,%,GOOD
2195,2026-07-08 11:35:35.195,dev-019,pressure,624.69,A,GOOD
2196,2026-07-08 12:36:36.196,dev-020,voltage,406.87,C,GOOD
2197,2026-07-08 13:37:37.197,dev-021,humidity,134.67,kPa,GOOD
2198,2026-07-08 14:38:38.198,dev-022,temperature,886.55,%,GOOD
2199,2026-07-08 15:39:39.199,dev-023,current,608.61,kPa,GOOD
2200,2026-07-08 16:40:40.200,dev-024,voltage,201.59,V,GOOD
2201,2026-07-08 17:41:41.201,dev-025,voltage,638.17,kPa,GOOD
2202,2026-07-08 18:42:42.202,dev-026,current,927.74,kPa,GOOD
2203,2026-07-08 19:43:43.203,dev-027,humidity,57.24,%,UNCERTAIN
2204,2026-07-08 20:44:44.204,dev-028,temperature,477.42,V,GOOD
2205,2026-07-08 21:45:45.205,dev-029,current,89.44,A,GOOD
2206,2026-07-08 22:46:46.206,dev-030,temperature,449.47,C,GOOD
2207,2026-07-08 23:47:47.207,dev-031,voltage,79.06,C,GOOD
2208,2026-07-09 00:48:48.208,dev-032,voltage,293.45,A,GOOD
2209,2026-07-09 01:49:49.209,dev-033,humidity,331.54,A,GOOD
2210,2026-07-09 02:50:50.210,dev-034,current,295.34,V,GOOD
2211,2026-07-09 03:51:51.211,dev-035,pressure,972.09,V,GOOD
2212,2026-07-09 04:52:52.212,dev-036,pressure,691.87,V,UNCERTAIN
2213,2026-07-09 05:53:53.213,dev-037,pressure,238.46,V,GOOD
2214,2026-07-09 06:54:54.214,dev-038,current,610.34,C,GOOD
2215,2026-07-09 07:55:55.215,dev-039,pressure,233.91,A,UNCERTAIN
2216,2026-07-09 08:56:56.216,dev-040,current,417.89,C,GOOD
2217,2026-07-09 09:57:57.217,dev-041,humidity,37.52,A,UNCERTAIN
2218,2026-07-09 10:58:58.218,dev-042,humidity,317.12,V,GOOD
2219,2026-07-09 11:59:59.219,dev-043,current,453.03,V,GOOD
2220,2026-07-09 12:00:00.220,dev-044,humidity,487.77,kPa,GOOD
2221,2026-07-09 13:01:01.221,dev-045,pressure,655.91,A,GOOD
2222,2026-07-09 14:02:02.222,dev-046,temperature,661.98,%,UNCERTAIN
2223,2026-07-09 15:03:03.223,dev-047,humidity,169.04,kPa,GOOD
2224,2026-07-09 16:04:04.224,dev-048,humidity,296.84,A,GOOD
2225,2026-07-09 17:05:05.225,dev-049,voltage,466.99,A,GOOD
2226,2026-07-09 18:06:06.226,dev-050,current,630.21,kPa,UNCERTAIN
2227,2026-07-09 19:07:07.227,dev-051,current,683.55,C,UNCERTAIN
2228,2026-07-09 20:08:08.228,dev-052,voltage,501.63,C,UNCERTAIN
2229,2026-07-09 21:09:09.229,dev-053,voltage,410.11,kPa,GOOD
2230,2026-07-09 22:10:10.230,dev-054,humidity,89.00,C,GOOD
2231,2026-07-09 23:11:11.231,dev-055,voltage,519.21,C,UNCERTAIN
2232,2026-07-10 00:12:12.232,dev-056,temperature,444.46,kPa,GOOD
2233,2026-07-10 01:13:13.233,dev-057,voltage,403.50,%,GOOD
2234,2026-07-10 02:14:14.234,dev-058,temperature,15.72,V,GOOD
2235,2026-07-10 03:15:15.235,dev-059,current,9.16,A,GOOD
2236,2026-07-10 04:16:16.236,dev-060,pressure,216.80,A,GOOD
2237,2026-07-10 05:17:17.237,dev-061,pressure,80.94,kPa,GOOD
2238,2026-07-10 06:18:18.238,dev-062,humidity,465.51,C,UNCERTAIN
2239,2026-07-10 07:19:19.239,dev-063,current,740.14,A,UNCERTAIN
2240,2026-07-10 08:20:20.240,dev-064,humidity,921.14,%,GOOD
2241,2026-07-10 09:21:21.241,dev-065,humidity,101.99,kPa,GOOD
2242,2026-07-10 10:22:22.242,dev-066,temperature,421.26,C,GOOD
2243,2026-07-10 11:23:23.243,dev-067,temperature,19.83,kPa,GOOD
2244,2026-07-10 12:24:24.244,dev-068,temperature,777.69,V,GOOD
2245,2026-07-10 13:25:25.245,dev-069,humidity,635.13,%,GOOD
2246,2026-07-10 14:26:26.246,dev-070,temperature,67.06,%,GOOD
2247,2026-07-10 15:27:27.247,dev-071,voltage,579.01,kPa,UNCERTAIN
2248,2026-07-10 16:28:28.248,dev-072,humidity,291.06,%,UNCERTAIN
2249,2026-07-10 17:29:29.249,dev-073,current,760.86,C,GOOD
2250,2026-07-10 18:30:30.250,dev-074,humidity,982.74,kPa,GOOD
2251,2026-07-10 19:31:31.251,dev-075,voltage,514.08,C,GOOD
2252,2026-07-10 20:32:32.252,dev-076,temperature,5.09,A,GOOD
2253,2026-07-10 21:33:33.253,dev-077,temperature,236.76,C,GOOD
2254,2026-07-10 22:34:34.254,dev-078,humidity,554.74,C,GOOD
2255,2026-07-10 23:35:35.255,dev-079,humidity,170.73,%,GOOD
2256,2026-07-11 00:36:36.256,dev-080,voltage,160.62,V,UNCERTAIN
2257,2026-07-11 01:37:37.257,dev-081,current,328.54,C,GOOD
2258,2026-07-11 02:38:38.258,dev-082,current,477.16,kPa,UNCERTAIN
2259,2026-07-11 03:39:39.259,dev-083,current,681.04,%,GOOD
2260,2026-07-11 04:40:40.260,dev-084,humidity,275.03,%,GOOD
2261,2026-07-11 05:41:41.261,dev-085,current,9.89,kPa,GOOD
2262,2026-07-11 06:42:42.262,dev-086,temperature,500.78,C,GOOD
2263,2026-07-11 07:43:43.263,dev-087,temperature,229.11,A,GOOD
2264,2026-07-11 08:44:44.264,dev-088,humidity,71.26,V,GOOD
2265,2026-07-11 09:45:45.265,dev-089,pressure,349.74,V,GOOD
2266,2026-07-11 10:46:46.266,dev-090,current,167.45,%,UNCERTAIN
2267,2026-07-11 11:47:47.267,dev-091,humidity,90.52,A,GOOD
2268,2026-07-11 12:48:48.268,dev-092,voltage,660.20,%,GOOD
2269,2026-07-11 13:49:49.269,dev-093,temperature,74.10,V,UNCERTAIN
2270,2026-07-11 14:50:50.270,dev-094,humidity,818.09,V,GOOD
2271,2026-07-11 15:51:51.271,dev-095,temperature,62.58,C,GOOD
2272,2026-07-11 16:52:52.272,dev-096,humidity,51.76,V,GOOD
2273,2026-07-11 17:53:53.273,dev-097,humidity,377.39,A,GOOD
2274,2026-07-11 18:54:54.274,dev-098,pressure,633.80,C,GOOD
2275,2026-07-11 19:55:55.275,dev-099,humidity,140.62,%,GOOD
2276,2026-07-11 20:56:56.276,dev-100,current,966.29,A,GOOD
2277,2026-07-11 21:57:57.277,dev-101,humidity,124.71,%,GOOD
2278,2026-07-11 22:58:58.278,dev-102,pressure,767.37,V,GOOD
2279,2026-07-11 23:59:59.279,dev-103,pressure,6.05,kPa,GOOD
2280,2026-07-12 00:00:00.280,dev-104,pressure,238.61,kPa,GOOD
2281,2026-07-12 01:01:01.281,dev-105,pressure,855.28,kPa,GOOD
2282,2026-07-12 02:02:02.282,dev-106,voltage,187.98,%,UNCERTAIN
2283,2026-07-12 03:03:03.283,dev-107,humidity,308.46,V,GOOD
2284,2026-07-12 04:04:04.284,dev-108,pressure,705.47,%,UNCERTAIN
2285,2026-07-12 05:05:05.285,dev-109,humidity,459.33,A,GOOD
2286,2026-07-12 06:06:06.286,dev-110,humidity,762.20,C,GOOD
2287,2026-07-12 07:07:07.287,dev-111,current,852.38,A,GOOD
2288,2026-07-12 08:08:08.288,dev-112,temperature,746.51,V,GOOD
2289,2026-07-12 09:09:09.289,dev-113,humidity,52.29,kPa,GOOD
2290,2026-07-12 10:10:10.290,dev-114,temperature,561.67,kPa,GOOD
2291,2026-07-12 11:11:11.291,dev-115,humidity,172.39,C,UNCERTAIN
2292,2026-07-12 12:12:12.292,dev-116,pressure,578.25,V,UNCERTAIN
2293,2026-07-12 13:13:13.293,dev-117,temperature,413.08,kPa,GOOD
2294,2026-07-12 14:14:14.294,dev-118,pressure,244.93,V,GOOD
2295,2026-07-12 15:15:15.295,dev-119,current,772.31,A,GOOD
2296,2026-07-12 16:16:16.296,dev-120,current,106.28,kPa,GOOD
2297,2026-07-12 17:17:17.297,dev-121,pressure,123.53,A,UNCERTAIN
2298,2026-07-12 18:18:18.298,dev-122,humidity,13.19,C,UNCERTAIN
2299,2026-07-12 19:19:19.299,dev-123,temperature,585.53,kPa,GOOD
2300,2026-07-12 20:20:20.300,dev-124,pressure,307.70,%,GOOD
2301,2026-07-12 21:21:21.301,dev-125,voltage,448.35,V,GOOD
2302,2026-07-12 22:22:22.302,dev-126,humidity,319.86,%,GOOD
2303,2026-07-12 23:23:23.303,dev-127,current,972.91,A,GOOD
2304,2026-07-13 00:24:24.304,dev-000,temperature,856.67,%,UNCERTAIN
2305,2026-07-13 01:25:25.305,dev-001,pressure,517.48,%,GOOD
2306,2026-07-13 02:26:26.306,dev-002,temperature,190.08,A,UNCERTAIN
2307,2026-07-13 03:27:27.307,dev-003,temperature,826.31,V,GOOD
2308,2026-07-13 04:28:28.308,dev-004,pressure,658.08,V,UNCERTAIN
2309,2026-07-13 05:29:29.309,dev-005,voltage,387.30,A,GOOD
2310,2026-07-13 06:30:30.310,dev-006,current,155.90,A,GOOD
2311,2026-07-13 07:31:31.311,dev-007,current,149.40,A,GOOD
2312,2026-07-13 08:32:32.312,dev-008,voltage,952.11,kPa,GOOD
2313,2026-07-13 09:33:33.313,dev-009,current,480.12,A,GOOD
2314,2026-07-13 10:34:34.314,dev-010,humidity,751.42,C,GOOD
2315,2026-07-13 11:35:35.315,dev-011,pressure,617.77,V,UNCERTAIN
2316,2026-07-13 12:36:36.316,dev-012,temperature,363.13,A,GOOD
2317,2026-07-13 13:37:37.317,dev-013,voltage,351.18,A,UNCERTAIN
2318,2026-07-13 14:38:38.318,dev-014,humidity,626.45,kPa,GOOD
2319,2026-07-13 15:39:39.319,dev-015,voltage,511.84,C,GOOD
2320,2026-07-13 16:40:40.320,dev-016,voltage,310.75,C,UNCERTAIN
2321,2026-07-13 17:41:41.321,dev-017,temperature,944.76,kPa,GOOD
2322,2026-07-13 18:42:42.322,dev-018,current,65.57,kPa,GOOD
2323,2026-07-13 19:43:43.323,dev-019,voltage,667.16,kPa,GOOD
2324,2026-07-13 20:44:44.324,dev-020,pressure,360.62,V,GOOD
2325,2026-07-13 21:45:45.325,dev-021,current,62.65,C,GOOD
2326,2026-07-13 22:46:46.326,dev-022,pressure,658.53,kPa,GOOD
2327,2026-07-13 23:47:47.327,dev-023,current,318.59,A,GOOD
2328,2026-07-14 00:48:48.328,dev-024,voltage,54.24,V,GOOD
2329,2026-07-14 01:49:49.329,dev-025,voltage,458.23,V,GOOD
2330,2026-07-14 02:50:50.330,dev-026,temperature,967.03,V,GOOD
2331,2026-07-14 03:51:51.331,dev-027,voltage,988.43,%,GOOD
2332,2026-07-14 04:52:52.332,dev-028,current,916.11,C,GOOD
2333,2026-07-14 05:53:53.333,dev-029,current,174.18,V,GOOD
2334,2026-07-14 06:54:54.334,dev-030,current,603.90,A,GOOD
2335,2026-07-14 07:55:55.335,dev-031,pressure,625.17,A,GOOD
2336,2026-07-14 08:56:56.336,dev-032,current,777.28,kPa,UNCERTAIN
2337,2026-07-14 09:57:57.337,dev-033,current,521.59,A,GOOD
2338,2026-07-14 10:58:58.338,dev-034,temperature,874.57,%,GOOD
2339,2026-07-14 11:59:59.339,dev-035,humidity,949.28,kPa,GOOD
2340,2026-07-14 12:00:00.340,dev-036,temperature,208.23,kPa,GOOD
2341,2026-07-14 13:01:01.341,dev-037,pressure,194.79,kPa,UNCERTAIN
2342,2026-07-14 14:02:02.342,dev-038,pressure,350.69,%,GOOD
2343,2026-07-14 15:03:03.343,dev-039,pressure,269.81,A,GOOD
2344,2026-07-14 16:04:04.344,dev-040,temperature,772.09,C,UNCERTAIN
2345,2026-07-14 17:05:05.345,dev-041,voltage,346.15,V,UNCERTAIN
2346,2026-07-14 18:06:06.346,dev-042,voltage,549.94,%,GOOD
2347,2026-07-14 19:07:07.347,dev-043,humidity,508.18,kPa,GOOD
2348,2026-07-14 20:08:08.348,dev-044,humidity,513.45,A,GOOD
2349,2026-07-14 21:09:09.349,dev-045,voltage,71.78,V,GOOD
2350,2026-07-14 22:10:10.350,dev-046,voltage,254.73,A,UNCERTAIN
2351,2026-07-14 23:11:11.351,dev-047,current,44.01,kPa,GOOD
2352,2026-07-15 00:12:12.352,dev-048,humidity,115.95,A,GOOD
2353,2026-07-15 01:13:13.353,dev-049,voltage,456.04,C,UNCERTAIN
2354,2026-07-15 02:14:14.354,dev-050,current,765.94,kPa,GOOD
2355,2026-07-15 03:15:15.355,dev-051,current,321.46,A,UNCERTAIN
2356,2026-07-15 04:16:16.356,dev-052,temperature,994.08,V,GOOD
2357,2026-07-15 05:17:17.357,dev-053,voltage,888.41,V,UNCERTAIN
2358,2026-07-15 06:18:18.358,dev-054,humidity,316.30,V,UNCERTAIN
2359,2026-07-15 07:19:19.359,dev-055,current,511.15,%,GOOD
2360,2026-07-15 08:20:20.360,dev-056,voltage,869.74,V,UNCERTAIN
2361,2026-07-15 09:21:21.361,dev-057,temperature,942.61,%,GOOD
2362,2026-07-15 10:22:22.362,dev-058,voltage,917.37,C,GOOD
2363,2026-07-15 11:23:23.363,dev-059,humidity,264.94,%,GOOD
2364,2026-07-15 12:24:24.364,dev-060,voltage,630.65,A,UNCERTAIN
2365,2026-07-15 13:25:25.365,dev-061,humidity,817.84,kPa,GOOD
2366,2026-07-15 14:26:26.366,dev-062,temperature,5.94,C,GOOD
2367,2026-07-15 15:27:27.367,dev-063,voltage,558.90,kPa,UNCERTAIN
2368,2026-07-15 16:28:28.368,dev-064,humidity,325.52,V,GOOD
2369,2026-07-15 17:29:29.369,dev-065,humidity,681.21,C,GOOD
2370,2026-07-15 18:30:30.370,dev-066,pressure,350.79,V,UNCERTAIN
2371,2026-07-15 19:31:31.371,dev-067,pressure,895.62,C,UNCERTAIN
2372,2026-07-15 20:32:32.372,dev-068,temperature,79.87,%,UNCERTAIN
2373,2026-07-15 21:33:33.373,dev-069,pressure,924.78,A,GOOD
2374,2026-07-15 22:34:34.374,dev-070,voltage,538.00,C,GOOD
2375,2026-07-15 23:35:35.375,dev-071,humidity,934.35,C,GOOD
2376,2026-07-16 00:36:36.376,dev-072,humidity,450.08,V,GOOD
2377,2026-07-16 01:37:37.377,dev-073,pressure,998.33,C,GOOD
2378,2026-07-16 02:38:38.378,dev-074,humidity,224.74,A,GOOD
2379,2026-07-16 03:39:39.379,dev-075,current,770.08,V,UNCERTAIN
2380,2026-07-16 04:40:40.380,dev-076,temperature,553.79,C,UNCERTAIN
2381,2026-07-16 05:41:41.381,dev-077,humidity,617.02,A,GOOD
2382,2026-07-16 06:42:42.382,dev-078,temperature,175.94,A,GOOD
2383,2026-07-16 07:43:43.383,dev-079,pressure,455.73,A,GOOD
2384,2026-07-16 08:44:44.384,dev-080,temperature,700.06,C,UNCERTAIN
2385,2026-07-16 09:45:45.385,dev-081,pressure,82.05,V,UNCERTAIN
2386,2026-07-16 10:46:46.386,dev-082,temperature,280.27,V,GOOD
2387,2026-07-16 11:47:47.387,dev-083,current,872.18,A,UNCERTAIN
2388,2026-07-16 12:48:48.388,dev-084,pressure,917.81,A,UNCERTAIN
2389,2026-07-16 13:49:49.389,dev-085,current,55.40,V,GOOD
2390,2026-07-16 14:50:50.390,dev-086,humidity,900.54,C,UNCERTAIN
2391,2026-07-16 15:51:51.391,dev-087,temperature,883.08,V,GOOD
2392,2026-07-16 16:52:52.392,dev-088,voltage,144.97,C,UNCERTAIN
2393,2026-07-16 17:53:53.393,dev-089,humidity,830.43,V,GOOD
2394,2026-07-16 18:54:54.394,dev-090,voltage,373.03,V,GOOD
2395,2026-07-16 19:55:55.395,dev-091,pressure,361.64,kPa,GOOD
2396,2026-07-16 20:56:56.396,dev-092,pressure,398.92,kPa,UNCERTAIN
2397,2026-07-16 21:57:57.397,dev-093,current,191.15,A,GOOD
2398,2026-07-16 22:58:58.398,dev-094,temperature,78.64,%,GOOD
2399,2026-07-16 23:59:59.399,dev-095,voltage,23.63,%,GOOD
2400,2026-07-17 00:00:00.400,dev-096,voltage,619.02,%,UNCERTAIN
2401,2026-07-17 01:01:01.401,dev-097,current,70.16,%,GOOD
2402,2026-07-17 02:02:02.402,dev-098,humidity,545.93,A,GOOD
2403,2026-07-17 03:03:03.403,dev-099,temperature,771.03,%,GOOD
2404,2026-07-17 04:04:04.404,dev-100,humidity,993.36,%,GOOD
2405,2026-07-17 05:05:05.405,dev-101,pressure,785.19,kPa,GOOD
2406,2026-07-17 06:06:06.406,dev-102,current,720.39,%,UNCERTAIN
2407,2026-07-17 07:07:07.407,dev-103,temperature,369.78,V,UNCERTAIN
2408,2026-07-17 08:08:08.408,dev-104,pressure,964.19,kPa,GOOD
2409,2026-07-17 09:09:09.409,dev-105,current,940.81,C,UNCERTAIN
2410,2026-07-17 10:10:10.410,dev-106,temperature,730.82,kPa,GOOD
2411,2026-07-17 11:11:11.411,dev-107,pressure,89.56,kPa,GOOD
2412,2026-07-17 12:12:12.412,dev-108,humidity,691.93,%,GOOD
2413,2026-07-17 13:13:13.413,dev-109,current,849.60,kPa,UNCERTAIN
2414,2026-07-17 14:14:14.414,dev-110,current,95.26,V,GOOD
2415,2026-07-17 15:15:15.415,dev-111,temperature,808.21,A,GOOD
2416,2026-07-17 16:16:16.416,dev-112,temperature,926.15,V,GOOD
2417,2026-07-17 17:17:17.417,dev-113,current,164.44,V,GOOD
2418,2026-07-17 18:18:18.418,dev-114,current,356.83,kPa,GOOD
2419,2026-07-17 19:19:19.419,dev-115,humidity,328.58,V,UNCERTAIN
2420,2026-07-17 20:20:20.420,dev-116,voltage,614.04,V,GOOD
2421,2026-07-17 21:21:21.421,dev-117,current,427.10,%,UNCERTAIN
2422,2026-07-17 22:22:22.422,dev-118,pressure,702.00,%,UNCERTAIN
2423,2026-07-17 23:23:23.423,dev-119,current,233.76,A,GOOD
2424,2026-07-18 00:24:24.424,dev-120,temperature,862.02,%,GOOD
2425,2026-07-18 01:25:25.425,dev-121,temperature,351.65,C,GOOD
2426,2026-07-18 02:26:26.426,dev-122,voltage,167.80,V,GOOD
2427,2026-07-18 03:27:27.427,dev-123,pressure,89.75,kPa,GOOD
2428,2026-07-18 04:28:28.428,dev-124,temperature,717.49,kPa,GOOD
2429,2026-07-18 05:29:29.429,dev-125,current,486.96,V,UNCERTAIN
2430,2026-07-18 06:30:30.430,dev-126,current,909.61,kPa,UNCERTAIN
2431,2026-07-18 07:31:31.431,dev-127,pressure,949.66,C,UNCERTAIN
2432,2026-07-18 08:32:32.432,dev-000,temperature,536.01,%,UNCERTAIN
2433,2026-07-18 09:33:33.433,dev-001,temperature,52.42,%,GOOD
2434,2026-07-18 10:34:34.434,dev-002,pressure,666.62,kPa,UNCERTAIN
2435,2026-07-18 11:35:35.435,dev-003,voltage,969.22,C,UNCERTAIN
2436,2026-07-18 12:36:36.436,dev-004,humidity,364.91,%,GOOD
2437,2026-07-18 13:37:37.437,dev-005,current,194.01,A,GOOD
2438,2026-07-18 14:38:38.438,dev-006,humidity,142.82,A,GOOD
2439,2026-07-18 15:39:39.439,dev-007,humidity,789.69,%,UNCERTAIN
2440,2026-07-18 16:40:40.440,dev-008,current,446.09,A,UNCERTAIN
2441,2026-07-18 17:41:41.441,dev-009,humidity,240.54,kPa,GOOD
2442,2026-07-18 18:42:42.442,dev-010,pressure,978.32,kPa,GOOD
2443,2026-07-18 19:43:43.443,dev-011,current,778.77,kPa,GOOD
2444,2026-07-18 20:44:44.444,dev-012,pressure,531.20,kPa,GOOD
2445,2026-07-18 21:45:45.445,dev-013,temperature,933.57,C,GOOD
2446,2026-07-18 22:46:46.446,dev-014,voltage,732.91,kPa,GOOD
2447,2026-07-18 23:47:47.447,dev-015,humidity,248.31,%,UNCERTAIN
2448,2026-07-19 00:48:48.448,dev-016,voltage,565.34,C,GOOD
2449,2026-07-19 01:49:49.449,dev-017,current,879.35,%,GOOD
2450,2026-07-19 02:50:50.450,dev-018,pressure,261.34,kPa,UNCERTAIN
2451,2026-07-19 03:51:51.451,dev-019,voltage,195.37,%,UNCERTAIN
2452,2026-07-19 04:52:52.452,dev-020,pressure,301.30,kPa,UNCERTAIN
2453,2026-07-19 05:53:53.453,dev-021,pressure,172.43,C,GOOD
2454,2026-07-19 06:54:54.454,dev-022,pressure,795.22,kPa,UNCERTAIN
2455,2026-07-19 07:55:55.455,dev-023,pressure,347.62,A,GOOD
2456,2026-07-19 08:56:56.456,dev-024,pressure,0.10,kPa,UNCERTAIN
2457,2026-07-19 09:57:57.457,dev-025,current,187.30,%,GOOD
2458,2026-07-19 10:58:58.458,dev-026,current,951.75,V,GOOD
2459,2026-07-19 11:59:59.459,dev-027,humidity,379.25,kPa,GOOD
2460,2026-07-19 12:00:00.460,dev-028,voltage,368.64,kPa,UNCERTAIN
2461,2026-07-19 13:01:01.461,dev-029,pressure,174.55,A,GOOD
2462,2026-07-19 14:02:02.462,dev-030,current,143.17,kPa,UNCERTAIN
2463,2026-07-19 15:03:03.463,dev-031,temperature,340.73,kPa,UNCERTAIN
2464,2026-07-19 16:04:04.464,dev-032,current,294.60,V,UNCERTAIN
2465,2026-07-19 17:05:05.465,dev-033,temperature,149.00,C,GOOD
2466,2026-07-19 18:06:06.466,dev-034,humidity,226.26,kPa,GOOD
2467,2026-07-19 19:07:07.467,dev-035,temperature,823.71,kPa,UNCERTAIN
2468,2026-07-19 20:08:08.468,dev-036,pressure,451.19,%,GOOD
2469,2026-07-19 21:09:09.469,dev-037,current,945.41,V,GOOD
2470,2026-07-19 22:10:10.470,dev-038,humidity,81.59,C,GOOD
2471,2026-07-19 23:11:11.471,dev-039,humidity,853.99,%,UNCERTAIN
2472,2026-07-20 00:12:12.472,dev-040,voltage,273.45,A,GOOD
2473,2026-07-20 01:13:13.473,dev-041,current,110.33,V,UNCERTAIN
2474,2026-07-20 02:14:14.474,dev-042,humidity,323.89,A,UNCERTAIN
2475,2026-07-20 03:15:15.475,dev-043,voltage,105.51,%,GOOD
2476,2026-07-20 04:16:16.476,dev-044,current,726.76,%,GOOD
2477,2026-07-20 05:17:17.477,dev-045,voltage,968.33,kPa,GOOD
2478,2026-07-20 06:18:18.478,dev-046,voltage,750.53,C,UNCERTAIN
2479,2026-07-20 07:19:19.479,dev-047,voltage,53.53,kPa,GOOD
2480,2026-07-20 08:20:20.480,dev-048,current,660.37,C,GOOD
2481,2026-07-20 09:21:21.481,dev-049,pressure,751.02,kPa,UNCERTAIN
2482,2026-07-20 10:22:22.482,dev-050,temperature,766.81,A,GOOD
2483,2026-07-20 11:23:23.483,dev-051,temperature,560.18,kPa,GOOD
2484,2026-07-20 12:24:24.484,dev-052,current,726.40,A,GOOD
2485,2026-07-20 13:25:25.485,dev-053,current,597.59,%,UNCERTAIN
2486,2026-07-20 14:26:26.486,dev-054,current,923.87,C,UNCERTAIN
2487,2026-07-20 15:27:27.487,dev-055,temperature,835.06,kPa,UNCERTAIN
2488,2026-07-20 16:28:28.488,dev-056,temperature,743.15,C,GOOD
2489,2026-07-20 17:29:29.489,dev-057,humidity,437.71,C,GOOD
2490,2026-07-20 18:30:30.490,dev-058,humidity,101.87,C,GOOD
2491,2026-07-20 19:31:31.491,dev-059,pressure,814.04,kPa,UNCERTAIN
2492,2026-07-20 20:32:32.492,dev-060,humidity,78.45,%,GOOD
2493,2026-07-20 21:33:33.493,dev-061,temperature,149.87,V,GOOD
2494,2026-07-20 22:34:34.494,dev-062,voltage,487.63,%,UNCERTAIN
2495,2026-07-20 23:35:35.495,dev-063,temperature,121.04,%,UNCERTAIN
2496,2026-07-21 00:36:36.496,dev-064,humidity,788.85,A,GOOD
2497,2026-07-21 01:37:37.497,dev-065,current,532.13,%,GOOD
2498,2026-07-21 02:38:38.498,dev-066,current,440.15,C,GOOD
2499,2026-07-21 03:39:39.499,dev-067,pressure,39.19,kPa,GOOD
2500,2026-07-21 04:40:40.500,dev-068,voltage,768.65,A,UNCERTAIN
2501,2026-07-21 05:41:41.501,dev-069,pressure,318.22,C,GOOD
2502,2026-07-21 06:42:42.502,dev-070,humidity,420.97,%,GOOD
2503,2026-07-21 07:43:43.503,dev-071,pressure,33.44,V,GOOD
2504,2026-07-21 08:44:44.504,dev-072,humidity,181.97,V,GOOD
2505,2026-07-21 09:45:45.505,dev-073,current,298.87,kPa,UNCERTAIN
2506,2026-07-21 10:46:46.506,dev-074,current,533.28,kPa,GOOD
2507,2026-07-21 11:47:47.507,dev-075,humidity,829.88,%,GOOD
2508,2026-07-21 12:48:48.508,dev-076,temperature,649.78,C,UNCERTAIN
2509,2026-07-21 13:49:49.509,dev-077,voltage,161.32,A,GOOD
2510,2026-07-21 14:50:50.510,dev-078,voltage,113.23,C,GOOD
2511,2026-07-21 15:51:51.511,dev-079,humidity,689.65,kPa,GOOD
